45.53,11.8,3.35,3.0
37.53,11.62,3.37,1.0
27.36,12.01,3.18,2.0
24.07,9.13,2.46,2.0
31.96,11.44,3.32,3.0
29.5,11.16,2.92,2.0
29.25,10.07,2.76,2.0
26.15,8.91,2.3,2.0
25.42,8.19,2.11,2.0
24.87,7.88,1.98,2.0
23.75,7.55,1.96,2.0
24.49,7.08,1.86,2.0
22.41,6.8,2.0,2.0
21.06,6.5,2.06,2.0
90.72,11.8,5.9,2.0
20.98,6.77,2.24,1.0
19.62,5.9,2.07,3.0
20.53,6.15,2.18,2.0
18.6,5.5,1.99,2.0
22.49,6.26,2.22,2.0
18.96,4.84,1.87,2.0
17.49,4.37,1.71,2.0
16.57,4.36,1.7,2.0
14.98,4.16,1.53,2.0
16.33,4.58,1.64,2.0
13.65,3.74,1.33,2.0
12.81,3.19,1.13,2.0
16.01,3.18,1.09,2.0
17.71,2.89,1.01,2.0
19.4,2.91,1.03,2.0
17.73,2.5,0.94,2.0
15.44,2.94,1.06,2.0
13.38,2.81,1.01,2.0
8.57,2.46,0.7,2.0
10.45,2.9,0.84,2.0
18.06,3.09,0.9,2.0
83.57,10.25,6.04,2.0
15.01,2.88,1.08,1.0
13.6,3.0,1.09,3.0
5.48,2.31,0.62,2.0
7.79,2.53,0.77,2.0
6.21,2.68,0.76,2.0
34.73,8.77,4.42,2.0
693.67,0.99,0.49,2.0
245.88,0.93,0.45,1.0
123.48,1.89,0.94,1.0
29.32,2.19,1.12,1.0
22.25,2.13,1.12,1.0
19.63,2.44,1.27,2.0
19.29,2.31,1.21,1.0
16.06,1.76,0.84,2.0
22.19,2.28,0.97,3.0
53.29,1.98,0.75,1.0
217.75,2.66,0.97,3.0
46.44,1.94,0.74,3.0
30.46,1.33,0.52,3.0
89.43,2.0,0.8,3.0
67.45,1.66,0.69,1.0
94.63,3.18,1.38,2.0
61.9,3.41,1.47,1.0
56.61,3.57,1.53,2.0
35.08,3.35,1.46,2.0
36.68,3.75,1.69,2.0
35.78,3.81,1.73,1.0
27.17,2.86,1.34,2.0
23.35,2.35,1.15,3.0
31.54,2.57,1.38,3.0
32.44,2.84,1.56,1.0
33.35,3.28,1.75,1.0
37.34,3.36,1.7,1.0
27.13,2.52,1.41,2.0
28.92,2.58,1.4,3.0
24.93,2.04,1.11,2.0
25.93,2.05,1.12,3.0
27.5,1.99,1.09,2.0
23.25,1.62,0.87,2.0
19.87,1.38,0.74,3.0
17.75,1.16,0.63,3.0
14.29,1.07,0.57,3.0
10.54,0.83,0.43,2.0
15.25,1.27,0.65,3.0
12.78,1.08,0.55,1.0
13.11,1.08,0.54,3.0
22.55,1.69,0.91,2.0
27.89,2.05,1.16,1.0
26.51,2.01,1.19,1.0
16.95,1.6,0.92,2.0
13.97,1.34,0.73,3.0
19.95,1.8,0.98,3.0
22.11,1.87,1.02,1.0
16.36,2.07,1.32,1.0
13.75,2.02,1.16,2.0
10.47,1.61,0.95,3.0
16.16,1.97,1.45,1.0
11.82,2.46,1.55,3.0
13.73,1.61,0.97,3.0
6.5,1.29,0.69,2.0
13.92,1.81,0.79,3.0
62.59,1.41,0.58,2.0
25.71,1.2,0.46,3.0
18.0,0.34,0.18,3.0
6.16,0.5,0.24,1.0
6.05,0.54,0.28,1.0
3.71,0.47,0.23,1.0
6.68,0.6,0.31,3.0
21.64,0.58,0.32,1.0
47.24,0.44,0.26,2.0
8.25,0.63,0.36,2.0
5.88,0.72,0.39,1.0
3.93,0.67,0.35,1.0
5.31,0.84,0.42,2.0
6.43,0.76,0.37,1.0
9.77,0.73,0.37,3.0
59.94,0.86,0.38,2.0
47.49,0.7,0.34,2.0
16.57,0.77,0.32,3.0
8.44,0.67,0.4,2.0
45.58,0.96,0.62,2.0
64.78,1.32,0.89,1.0
41.83,0.28,0.27,1.0
11.67,0.3,0.3,2.0
4.39,0.29,0.28,2.0
11.44,0.37,0.36,2.0
19.88,0.34,0.3,1.0
9.88,0.45,0.42,3.0
25.22,0.36,0.3,1.0
35.36,0.31,0.32,3.0
10.54,0.3,0.24,3.0
76.75,0.19,0.15,2.0
8.95,0.2,0.11,2.0
13.21,0.91,0.52,1.0
9.5,0.64,0.35,1.0
8.97,0.59,0.32,3.0
10.47,0.53,0.28,2.0
6.88,0.36,0.2,3.0
9.38,0.42,0.23,3.0
12.48,0.56,0.31,1.0
11.63,0.7,0.42,1.0
5.21,0.41,0.25,1.0
5.43,0.37,0.24,3.0
7.18,0.44,0.3,2.0
8.28,0.49,0.34,1.0
12.69,0.42,0.27,2.0
6.88,0.4,0.26,3.0
8.09,0.51,0.33,2.0
12.76,4.29,0.37,2.0
12.19,4.13,0.36,3.0
8.69,3.32,0.26,2.0
10.52,3.61,0.28,3.0
9.72,3.5,0.25,2.0
10.51,3.79,0.26,2.0
12.54,4.14,0.29,2.0
14.31,3.82,0.34,2.0
14.47,3.83,0.29,2.0
17.77,3.03,0.23,3.0
27.12,2.84,0.21,3.0
98.86,2.77,0.19,3.0
122.42,2.69,0.17,3.0
36.49,2.7,0.19,3.0
28.97,3.13,0.23,2.0
15.52,2.27,0.18,1.0
21.22,1.96,0.16,3.0
25.1,2.27,0.19,3.0
27.51,2.01,0.18,1.0
60.78,2.39,0.23,3.0
25.71,2.1,0.23,1.0
38.85,1.95,0.23,2.0
48.48,2.08,0.26,2.0
43.4,2.25,0.29,2.0
44.54,2.18,0.29,2.0
29.92,1.82,0.25,2.0
18.05,1.53,0.21,3.0
15.15,1.52,0.21,3.0
11.42,1.37,0.19,2.0
10.21,1.5,0.2,3.0
13.47,1.89,0.25,2.0
12.3,1.48,0.2,1.0
25.82,1.89,0.26,3.0
14.06,1.73,0.24,1.0
19.44,1.63,0.24,3.0
16.73,1.7,0.26,2.0
8.93,1.41,0.22,2.0
13.65,1.47,0.21,3.0
9.9,1.56,0.22,2.0
11.47,1.77,0.25,2.0
11.46,1.65,0.23,1.0
9.24,1.56,0.21,3.0
9.18,1.65,0.22,2.0
10.78,1.97,0.26,2.0
8.44,1.72,0.21,1.0
11.4,2.32,0.29,3.0
9.97,1.92,0.23,1.0
8.5,1.59,0.2,3.0
12.66,2.06,0.26,3.0
14.84,2.19,0.26,1.0
11.44,1.62,0.2,2.0
11.29,1.16,0.14,3.0
21.65,1.62,0.2,3.0
80.58,1.81,0.24,1.0
